256,128,1,1000,9,235,10415,0,10659
256,128,1,1000,6,175,8237,0,8418
256,128,1,1000,7,191,8528,0,8726
256,128,1,1000,6,186,8114,0,8306
256,128,1,1000,6,216,7578,0,7800
256,128,1,1000,7,142,8724,0,8873
256,128,1,1000,6,140,8612,0,8758
256,128,1,1000,6,143,7542,0,7691
256,128,1,1000,6,156,8843,0,9005
256,128,1,1000,7,233,8398,0,8638
1024,128,1,1000,17,492,8589,0,9098
1024,128,1,1000,18,193,9852,0,10063
1024,128,1,1000,16,151,7965,0,8132
1024,128,1,1000,22,297,9355,0,9674
1024,128,1,1000,16,162,8864,0,9042
1024,128,1,1000,20,184,10917,0,11121
1024,128,1,1000,16,140,8980,0,9136
1024,128,1,1000,40,169,8781,0,8990
1024,128,1,1000,16,164,8708,0,8888
1024,128,1,1000,16,165,8163,0,8344
4096,128,1,1000,60,160,9401,0,9621
4096,128,1,1000,59,145,9793,0,9997
4096,128,1,1000,103,333,12121,0,12557
4096,128,1,1000,59,140,9501,0,9700
4096,128,1,1000,60,182,9736,0,9978
4096,128,1,1000,59,185,9301,0,9545
4096,128,1,1000,59,198,9929,0,10186
4096,128,1,1000,60,177,9135,0,9372
4096,128,1,1000,59,157,10201,0,10417
4096,128,1,1000,59,168,10411,0,10638
16384,128,1,1000,340,272,13626,0,14238
16384,128,1,1000,280,264,13672,0,14216
16384,128,1,1000,256,312,13516,0,14084
16384,128,1,1000,246,173,14052,0,14471
16384,128,1,1000,372,247,13358,0,13977
16384,128,1,1000,237,196,13774,0,14207
16384,128,1,1000,233,249,14076,0,14558
16384,128,1,1000,254,310,13875,0,14439
16384,128,1,1000,242,206,13710,0,14158
16384,128,1,1000,289,161,14097,0,14547
65536,128,1,1000,1304,308,31914,0,33526
65536,128,1,1000,1011,217,31885,0,33113
65536,128,1,1000,959,174,31888,0,33021
65536,128,1,1000,970,210,31192,0,32372
65536,128,1,1000,1342,238,31119,0,32699
65536,128,1,1000,1042,182,30731,0,31955
65536,128,1,1000,1007,278,31722,0,33007
65536,128,1,1000,1004,197,31897,0,33098
65536,128,1,1000,975,202,31572,0,32749
65536,128,1,1000,1072,218,31532,0,32822
262144,128,1,1000,4151,317,98360,0,102828
262144,128,1,1000,3921,311,91359,0,95591
262144,128,1,1000,4213,496,82343,0,87052
262144,128,1,1000,4291,309,82072,0,86672
262144,128,1,1000,3987,503,99300,0,103790
262144,128,1,1000,4117,310,83161,0,87588
262144,128,1,1000,3809,344,82374,0,86527
262144,128,1,1000,3812,273,82362,0,86447
262144,128,1,1000,3932,301,99089,0,103322
262144,128,1,1000,3635,257,89923,0,93815
1048576,128,1,1000,16534,704,346445,0,363683
1048576,128,1,1000,16769,913,335383,0,353065
1048576,128,1,1000,16210,697,350491,0,367398
1048576,128,1,1000,16235,711,345595,0,362541
1048576,128,1,1000,16451,644,351432,0,368527
1048576,128,1,1000,17608,717,344102,0,362427
1048576,128,1,1000,16505,700,354947,0,372152
1048576,128,1,1000,16259,890,349164,0,366313
1048576,128,1,1000,16398,1349,343280,0,361027
1048576,128,1,1000,15867,663,335619,0,352149
4194304,128,1,1000,66377,1760,1243232,0,1311369
4194304,128,1,1000,66579,1890,1238059,0,1306528
4194304,128,1,1000,66022,1891,1224870,0,1292783
4194304,128,1,1000,67380,1729,1212012,0,1281121
4194304,128,1,1000,66170,1825,1225984,0,1293979
4194304,128,1,1000,65016,1976,1193085,0,1260077
4194304,128,1,1000,65562,1687,1238714,0,1305963
4194304,128,1,1000,65070,1952,1219554,0,1286576
4194304,128,1,1000,64035,1936,1205972,0,1271943
4194304,128,1,1000,65694,1719,1238425,0,1305838
