1048576,32,0,100,16985,790,42579,0,60354
1048576,32,0,100,17094,1004,42136,0,60234
1048576,32,0,100,16214,648,42330,0,59192
1048576,32,0,100,16870,662,42246,0,59778
1048576,32,0,100,16950,644,42263,0,59857
1048576,32,0,100,16338,939,44062,0,61339
1048576,32,0,100,16481,656,41882,0,59019
1048576,32,0,100,20427,691,42439,0,63557
1048576,32,0,100,16692,632,41700,0,59024
1048576,32,0,100,16810,652,41897,0,59359
1048576,64,0,100,22089,1880,36086,0,60055
1048576,64,0,100,17290,669,35096,0,53055
1048576,64,0,100,16645,612,34867,0,52124
1048576,64,0,100,16832,752,34837,0,52421
1048576,64,0,100,16815,626,34821,0,52262
1048576,64,0,100,16528,761,34850,0,52139
1048576,64,0,100,16446,756,34670,0,51872
1048576,64,0,100,17199,791,35179,0,53169
1048576,64,0,100,16444,662,35425,0,52531
1048576,64,0,100,17714,705,35601,0,54020
1048576,128,0,100,16912,623,34780,0,52315
1048576,128,0,100,16506,709,34963,0,52178
1048576,128,0,100,19862,733,35498,0,56093
1048576,128,0,100,18660,811,35529,0,55000
1048576,128,0,100,17166,645,35618,0,53429
1048576,128,0,100,17510,628,34981,0,53119
1048576,128,0,100,16954,997,35423,0,53374
1048576,128,0,100,16558,881,35097,0,52536
1048576,128,0,100,16918,629,34659,0,52206
1048576,128,0,100,16991,671,35035,0,52697
1048576,256,0,100,16356,698,36143,0,53197
1048576,256,0,100,16550,677,35045,0,52272
1048576,256,0,100,16254,668,35433,0,52355
1048576,256,0,100,16969,628,35436,0,53033
1048576,256,0,100,16316,705,35116,0,52137
1048576,256,0,100,16984,697,35415,0,53096
1048576,256,0,100,17226,668,35581,0,53475
1048576,256,0,100,16040,864,35880,0,52784
1048576,256,0,100,16874,828,35221,0,52923
1048576,256,0,100,16554,618,35029,0,52201
1048576,512,0,100,16824,735,37691,0,55250
1048576,512,0,100,16947,655,37245,0,54847
1048576,512,0,100,18257,880,38321,0,57458
1048576,512,0,100,16847,659,38459,0,55965
1048576,512,0,100,17670,839,37402,0,55911
1048576,512,0,100,17678,649,36985,0,55312
1048576,512,0,100,17760,795,39394,0,57949
1048576,512,0,100,16609,1003,37047,0,54659
1048576,512,0,100,16765,638,38165,0,55568
1048576,512,0,100,17164,1175,37535,0,55874
1048576,1024,0,100,17629,791,40459,0,58879
1048576,1024,0,100,18257,768,39827,0,58852
1048576,1024,0,100,16987,677,40177,0,57841
1048576,1024,0,100,17426,637,40354,0,58417
1048576,1024,0,100,17381,643,40086,0,58110
1048576,1024,0,100,16861,689,40369,0,57919
1048576,1024,0,100,17484,632,40320,0,58436
1048576,1024,0,100,17374,634,40022,0,58030
1048576,1024,0,100,25444,1684,43446,0,70574
1048576,1024,0,100,16778,657,40053,0,57488
1048576,24,0,100,16659,632,54457,0,71748
1048576,24,0,100,17652,672,55092,0,73416
1048576,24,0,100,16800,657,54023,0,71480
1048576,24,0,100,16420,700,54197,0,71317
1048576,24,0,100,16505,692,54022,0,71219
1048576,24,0,100,16773,625,54402,0,71800
1048576,24,0,100,17349,628,54048,0,72025
1048576,24,0,100,17066,649,53977,0,71692
1048576,24,0,100,17062,767,54571,0,72400
1048576,24,0,100,16720,821,53817,0,71358
1048576,48,0,100,17734,747,45784,0,64265
1048576,48,0,100,17393,709,46713,0,64815
1048576,48,0,100,16890,1047,46479,0,64416
1048576,48,0,100,17303,625,45853,0,63781
1048576,48,0,100,17134,726,46208,0,64068
1048576,48,0,100,18143,825,46035,0,65003
1048576,48,0,100,16953,625,45992,0,63570
1048576,48,0,100,18235,689,46097,0,65021
1048576,48,0,100,16741,769,46282,0,63792
1048576,48,0,100,19241,667,45797,0,65705
1048576,96,0,100,17603,616,35134,0,53353
1048576,96,0,100,19509,1985,35867,0,57361
1048576,96,0,100,16407,673,34753,0,51833
1048576,96,0,100,16306,694,35087,0,52087
1048576,96,0,100,17239,699,34808,0,52746
1048576,96,0,100,16825,641,35078,0,52544
1048576,96,0,100,16376,643,34840,0,51859
1048576,96,0,100,16670,628,34790,0,52088
1048576,96,0,100,16755,633,35304,0,52692
1048576,96,0,100,17314,642,34761,0,52717
1048576,192,0,100,16136,649,34900,0,51685
1048576,192,0,100,16717,965,35552,0,53234
1048576,192,0,100,21481,717,35198,0,57396
1048576,192,0,100,17081,685,34894,0,52660
1048576,192,0,100,17384,835,35460,0,53679
1048576,192,0,100,16685,702,34852,0,52239
1048576,192,0,100,22852,1368,36820,0,61040
1048576,192,0,100,16317,1170,35318,0,52805
1048576,192,0,100,16218,735,35010,0,51963
1048576,192,0,100,17595,791,35329,0,53715
1048576,384,0,100,17403,625,35659,0,53687
1048576,384,0,100,18769,1340,36472,0,56581
1048576,384,0,100,17427,656,36216,0,54299
1048576,384,0,100,16308,662,35994,0,52964
1048576,384,0,100,15897,904,35746,0,52547
1048576,384,0,100,16260,776,35797,0,52833
1048576,384,0,100,17057,703,36476,0,54236
1048576,384,0,100,17845,776,36052,0,54673
1048576,384,0,100,16503,649,35565,0,52717
1048576,384,0,100,17288,883,36191,0,54362
1048576,768,0,100,17712,781,46562,0,65055
1048576,768,0,100,18558,807,47162,0,66527
1048576,768,0,100,16762,869,46369,0,64000
1048576,768,0,100,18450,673,46938,0,66061
1048576,768,0,100,17209,643,46433,0,64285
1048576,768,0,100,16670,626,46871,0,64167
1048576,768,0,100,17210,697,46539,0,64446
1048576,768,0,100,17121,640,46539,0,64300
1048576,768,0,100,16794,621,46441,0,63856
1048576,768,0,100,19120,1055,46609,0,66784
